ticker,price_date,open_price,high_price,low_price,close_price,volume,prev_close_price,daily_return_pct
AAPL,2024-04-03,167.26770493028647,169.14065873561202,167.05960735256843,168.1199493408203,47691700,167.3172607421875,0.4797
AAPL,2024-04-03,167.26770493028647,169.14065873561202,167.05960735256843,168.1199493408203,47691700,168.1199493408203,0.0
AAPL,2024-04-04,168.7541832986243,170.3694875068381,167.29745483398438,167.29745483398438,53704400,168.1199493408203,-0.4892
AAPL,2024-04-04,168.7541832986243,170.3694875068381,167.29745483398438,167.29745483398438,53704400,167.29745483398438,0.0
AAPL,2024-04-05,168.06051777285862,168.85330584999502,167.4262903353845,168.0506134033203,42104800,167.29745483398438,0.4502
AAPL,2024-04-05,168.06050251317026,168.85329051832247,167.42627513328318,168.05059814453125,42104800,168.0506134033203,-0.0
AAPL,2024-04-08,167.50557237539863,167.67403738632925,166.72270378093583,166.93080139160156,37425500,168.05059814453125,-0.6663
AAPL,2024-04-08,167.50557237539863,167.67403738632925,166.72270378093583,166.93080139160156,37425500,166.93080139160156,0.0
AAPL,2024-04-09,167.17853275073267,168.5460917055098,166.83169838821917,168.13978576660156,42373800,166.93080139160156,0.7242
AAPL,2024-04-09,167.17853275073267,168.5460917055098,166.83169838821917,168.13978576660156,42373800,168.13978576660156,0.0
AAPL,2024-04-10,167.27763553824258,167.5650134431552,165.60287483124418,166.26683044433594,49709300,168.13978576660156,-1.1139
AAPL,2024-04-10,167.27763553824258,167.5650134431552,165.60287483124418,166.26683044433594,49709300,166.26683044433594,0.0
AAPL,2024-04-11,166.82176353298163,173.87755961907308,166.6433941837476,173.46133422851562,91070300,166.26683044433594,4.3271
AAPL,2024-04-11,166.8217782077108,173.87757491447604,166.64340884278624,173.4613494873047,91070300,173.46133422851562,0.0
AAPL,2024-04-12,172.68839280877705,176.7514221146486,172.63885584160187,174.95774841308594,101670900,173.4613494873047,0.8627
AAPL,2024-04-12,172.68839280877705,176.7514221146486,172.63885584160187,174.95774841308594,101670900,174.95774841308594,0.0
AAPL,2024-04-15,173.77847120218846,175.0370216134587,170.94426424521788,171.13255310058594,73531800,174.95774841308594,-2.1864
AAPL,2024-04-15,173.77847120218846,175.0370216134587,170.94426424521788,171.13255310058594,73531800,171.13255310058594,0.0
AAPL,2024-04-16,170.20102235595408,172.19288913903023,166.7524119884344,167.85240173339844,73711200,171.13255310058594,-1.9167
AAPL,2024-04-16,170.20103782824685,172.1929047923956,166.75242714722782,167.8524169921875,73711200,167.85240173339844,0.0
AAPL,2024-04-17,168.08031301583728,169.1109267558204,166.48483276367188,166.48483276367188,50901200,167.8524169921875,-0.8148
AAPL,2024-04-17,168.08032842085646,169.11094225529814,166.48484802246094,166.48484802246094,50901200,166.48483276367188,0.0
AAPL,2024-04-18,166.51456987389489,167.11906901091456,165.0479219314042,165.5334930419922,43122900,166.48484802246094,-0.5714
AAPL,2024-04-18,166.5145852231191,167.11908441586118,165.04793714543356,165.53350830078125,43122900,165.5334930419922,0.0
AAPL,2024-04-19,164.71098041837104,164.89925413145542,162.60018577080248,163.5118865966797,68149400,165.53350830078125,-1.2213
AAPL,2024-04-19,164.7109957890585,164.89926951971245,162.6002009445124,163.51190185546875,68149400,163.5118865966797,0.0
AAPL,2024-04-22,164.0272236912775,165.75152141981465,163.28398774037723,164.34432983398438,48116400,163.51190185546875,0.5091
AAPL,2024-04-22,164.02719323258373,165.751490640931,163.28395741969712,164.34429931640625,48116400,164.34432983398438,-0.0
AAPL,2024-04-23,163.85878156671623,165.5434469330526,163.43265169903057,165.39479064941406,49537800,164.34429931640625,0.6392
AAPL,2024-04-23,163.85875133255257,165.54341638804536,163.43262154349364,165.39476013183594,49537800,165.39479064941406,-0.0
AAPL,2024-04-24,165.03800691456527,167.77312477902248,164.71099641624178,167.4956512451172,48251800,165.39476013183594,1.2702
AAPL,2024-04-24,165.03800691456527,167.77312477902248,164.71099641624178,167.4956512451172,48251800,167.4956512451172,0.0
AAPL,2024-04-25,168.0010494911784,169.07131105182287,166.63349053238153,168.35780334472656,50558300,167.4956512451172,0.5147
AAPL,2024-04-25,168.0010494911784,169.07131105182287,166.63349053238153,168.35780334472656,50558300,168.35780334472656,0.0
AAPL,2024-04-26,168.3478879652858,169.79471202253325,167.6541890412428,167.7731170654297,44838400,168.35780334472656,-0.3473
AAPL,2024-04-26,168.34790327634968,169.79472746518425,167.65420428921547,167.77313232421875,44838400,167.7731170654297,0.0
AAPL,2024-04-29,171.80640930182136,174.44242297655094,171.53885525962073,171.93524169921875,68169400,167.77313232421875,2.4808
AAPL,2024-04-29,171.80640930182136,174.44242297655094,171.53885525962073,171.93524169921875,68169400,171.93524169921875,0.0
AAPL,2024-04-30,171.76676673002254,173.4117990890393,168.46679764398493,168.7938232421875,65934800,171.93524169921875,-1.8271
AAPL,2024-04-30,171.76678225756265,173.41181476528868,168.46681287321124,168.79383850097656,65934800,168.7938232421875,0.0
AAPL,2024-05-01,168.05059058657778,171.15236652369296,167.58482822154218,167.7731170654297,50383100,168.79383850097656,-0.6047
AAPL,2024-05-01,168.05060587060277,171.1523820898212,167.58484346320657,167.77313232421875,50383100,167.7731170654297,0.0
AAPL,2024-05-02,170.95416794412498,171.8559644998941,169.34878317714927,171.469482421875,94214900,167.77313232421875,2.2032
AAPL,2024-05-02,170.95416794412498,171.8559644998941,169.34878317714927,171.469482421875,94214900,171.469482421875,0.0
AAPL,2024-05-03,184.9666328542693,185.31348231884328,181.01262758822543,181.72613525390625,163224100,171.469482421875,5.9816
AAPL,2024-05-03,184.9666483851495,185.313497878847,181.01264278710423,181.7261505126953,163224100,181.72613525390625,0.0
AAPL,2024-05-06,180.7054248623681,182.53873097916653,178.79282331517493,180.07119750976562,78569700,181.7261505126953,-0.9107
AAPL,2024-05-06,180.7054248623681,182.53873097916653,178.79282331517493,180.07119750976562,78569700,180.07119750976562,0.0
AAPL,2024-05-07,181.79549235772296,183.2324120279765,179.68471275097576,180.7549591064453,77305800,180.07119750976562,0.3797
AAPL,2024-05-07,181.79549235772296,183.2324120279765,179.68471275097576,180.7549591064453,77305800,180.7549591064453,0.0
AAPL,2024-05-08,181.20092748758523,181.4189445721307,179.81354466582562,181.0919189453125,45057100,180.7549591064453,0.1864
AAPL,2024-05-08,181.20092748758523,181.4189445721307,179.81354466582562,181.0919189453125,45057100,181.0919189453125,0.0
AAPL,2024-05-09,180.9135439323752,182.99461071341904,180.46760537105857,182.90542602539065,48983000,181.0919189453125,1.0014
AAPL,2024-05-09,180.9135439323752,182.99461071341904,180.46760537105857,182.90542602539065,48983000,182.90542602539065,0.0
AAPL,2024-05-10,183.48094965782863,183.669493895456,180.7322193628195,181.64515686035156,50759500,182.90542602539065,-0.689
AAPL,2024-05-10,183.48094965782863,183.669493895456,180.7322193628195,181.64515686035156,50759500,181.64515686035156,0.0
AAPL,2024-05-13,184.01680743143143,185.6640710757596,183.2030934113359,184.8503570556641,72044800,181.64515686035156,1.7645
AAPL,2024-05-13,184.01680743143143,185.6640710757596,183.2030934113359,184.8503570556641,72044800,184.8503570556641,0.0
AAPL,2024-05-14,186.07090395104015,186.8548493853583,184.86026592315983,185.99151611328125,52393600,184.8503570556641,0.6173
AAPL,2024-05-14,186.0709344816443,186.8548800445926,184.8602962551219,185.99154663085935,52393600,185.99151611328125,0.0
AAPL,2024-05-15,186.46788560358823,189.18684774302332,185.9320213621053,188.2639923095703,70400000,185.99154663085935,1.2218
AAPL,2024-05-15,186.4678704903735,189.18683240943687,185.9320062923224,188.26397705078125,70400000,188.2639923095703,-0.0
AAPL,2024-05-16,189.00819589014523,189.6333656572436,188.2044148419799,188.38302612304688,52845200,188.26397705078125,0.0632
AAPL,2024-05-16,189.00819589014523,189.6333656572436,188.2044148419799,188.38302612304688,52845200,188.38302612304688,0.0
AAPL,2024-05-17,188.0555735439889,189.3455995404723,187.72810435814964,188.41281127929688,41282900,188.38302612304688,0.0158
AAPL,2024-05-17,188.0555735439889,189.3455995404723,187.72810435814964,188.41281127929688,41282900,188.41281127929688,0.0
AAPL,2024-05-20,187.87695420764547,190.44707314635468,187.5594028379898,189.5738220214844,44361300,188.41281127929688,0.6162
AAPL,2024-05-20,187.87695420764547,190.44707314635468,187.5594028379898,189.5738220214844,44361300,189.5738220214844,0.0
AAPL,2024-05-21,189.6234548753388,191.2508679069906,189.45476137627725,190.8737945556641,42309400,189.5738220214844,0.6857
AAPL,2024-05-21,189.62342455766935,191.25083732912464,189.4547310855792,190.8737640380859,42309400,190.8737945556641,-0.0
AAPL,2024-05-22,190.79440205142183,191.3401840301744,188.8097513226368,189.43490600585935,34648500,190.8737640380859,-0.7538
AAPL,2024-05-22,190.79440205142183,191.3401840301744,188.8097513226368,189.43490600585935,34648500,189.43490600585935,0.0
AAPL,2024-05-23,189.51431079519944,189.53416154393335,185.19770415918353,185.44578552246097,51005900,189.43490600585935,-2.1058
AAPL,2024-05-23,189.51429520164533,189.5341459487459,185.19768892080705,185.44577026367188,51005900,185.44578552246097,-0.0
AAPL,2024-05-24,187.37087155015985,189.11735863774425,186.59684388111853,188.52195739746097,36327000,185.44577026367188,1.6588
AAPL,2024-05-24,187.37087155015985,189.11735863774425,186.59684388111853,188.52195739746097,36327000,188.52195739746097,0.0
AAPL,2024-05-28,190.04021443649896,191.5187845976106,187.64872194997955,188.53189086914065,52280100,188.52195739746097,0.0053
AAPL,2024-05-28,190.04021443649896,191.5187845976106,187.64872194997955,188.53189086914065,52280100,188.53189086914065,0.0
AAPL,2024-05-29,188.15483105781396,190.77456966628964,188.05559245514976,188.82960510253903,53068000,188.53189086914065,0.1579
AAPL,2024-05-29,188.15481585355153,190.7745542503335,188.05557725890648,188.82958984375,53068000,188.82960510253903,-0.0
AAPL,2024-05-30,189.29596821795033,190.70506832278696,189.16697622567537,189.8218994140625,49889100,188.82958984375,0.5255
AAPL,2024-05-30,189.29598343446253,190.70508365256933,189.16699143181853,189.82191467285156,49889100,189.8218994140625,0.0
AAPL,2024-05-31,189.9707854632458,191.09211806054816,188.45252874493116,190.77456665039065,75158300,189.82191467285156,0.5019
AAPL,2024-05-31,189.9707702687458,191.09210277636024,188.45251367186648,190.77455139160156,75158300,190.77456665039065,-0.0
AAPL,2024-06-03,191.4195610224673,193.49353258818425,191.0424876718963,192.5408935546875,50080500,190.77455139160156,0.9259
AAPL,2024-06-03,191.41954585254337,193.49351725389897,191.04247253185537,192.54087829589844,50080500,192.5408935546875,-0.0
AAPL,2024-06-04,193.14618134943933,193.82097037667648,191.54853713018943,192.85841369628903,47471400,192.54087829589844,0.1649
AAPL,2024-06-04,193.14619663099631,193.82098571162217,191.54855228534225,192.85842895507812,47471400,192.85841369628903,0.0
AAPL,2024-06-05,193.90036613096368,195.38885414673365,193.3744349100596,194.36676025390625,54156800,192.85842895507812,0.7821
AAPL,2024-06-05,193.9003813531384,195.3888694857623,193.37445009094603,194.3667755126953,54156800,194.36676025390625,0.0
AAPL,2024-06-06,194.1881624282746,194.99194358986873,192.679823561343,192.98744201660156,41181800,194.3667755126953,-0.7097
AAPL,2024-06-06,194.1881624282746,194.99194358986873,192.679823561343,192.98744201660156,41181800,192.98744201660156,0.0
AAPL,2024-06-07,193.1560923711586,195.4285255378861,192.6500119747545,195.37890625,53103900,192.98744201660156,1.2392
AAPL,2024-06-07,193.15613762673084,195.4285713258788,192.65005711175448,195.3789520263672,53103900,195.37890625,0.0
AAPL,2024-06-10,195.38883614317191,195.7857753291456,190.67529119421684,191.63784790039065,97010200,195.3789520263672,-1.9148
AAPL,2024-06-10,195.38883614317191,195.7857753291456,190.67529119421684,191.63784790039065,97010200,191.63784790039065,0.0
AAPL,2024-06-11,192.16378906024917,205.57011360777915,192.14395345618084,205.5601806640625,172373300,191.63784790039065,7.2649
AAPL,2024-06-11,192.16378906024917,205.57011360777915,192.14395345618084,205.5601806640625,172373300,205.5601806640625,0.0
AAPL,2024-06-12,205.7784872423207,218.51002232587345,205.3120931521647,211.43475341796875,198134300,205.5601806640625,2.8578
AAPL,2024-06-12,205.7785020929093,218.51003809526935,205.3121079690946,211.4347686767578,198134300,211.43475341796875,0.0
AAPL,2024-06-13,213.09194207290335,215.08651049080893,209.97604121171415,212.5957794189453,97862700,211.4347686767578,0.5491
AAPL,2024-06-13,213.09192677850285,215.08649505325084,209.97602614095345,212.59576416015625,97862700,212.5957794189453,-0.0
AAPL,2024-06-14,212.20878551515116,213.5186471242216,209.67835280423736,210.85922241210935,70122700,212.59576416015625,-0.8168
AAPL,2024-06-14,212.20878551515116,213.5186471242216,209.67835280423736,210.85922241210935,70122700,210.85922241210935,0.0
AAPL,2024-06-17,211.73244926121387,217.2696263789355,211.08744385812577,215.0071258544922,93728300,210.85922241210935,1.9671
AAPL,2024-06-17,211.73243423482455,217.2696109595796,211.08742887751163,215.00711059570312,93728300,215.0071258544922,-0.0
AAPL,2024-06-18,215.92004682631284,216.9520735623701,211.36527757731236,212.64537048339844,79943300,215.00711059570312,-1.0984
AAPL,2024-06-18,215.9200623200828,216.95208913019513,211.36529274424583,212.6453857421875,79943300,212.64537048339844,0.0
AAPL,2024-06-20,212.28815296354617,212.59578653831548,207.24715355520107,208.07077026367188,86172500,212.6453857421875,-2.1513
AAPL,2024-06-20,212.28816853161533,212.59580212894485,207.2471687535905,208.07078552246097,86172500,208.07077026367188,0.0
AAPL,2024-06-21,208.77532033595196,210.2638082936136,205.52049454653311,205.8975830078125,241805100,208.07078552246097,-1.0445
AAPL,2024-06-21,208.77532033595196,210.2638082936136,205.52049454653311,205.8975830078125,241805100,205.8975830078125,0.0
AAPL,2024-06-24,206.1257972433895,211.0675726312926,205.0044648921964,206.5425720214844,80727000,205.8975830078125,0.3133
AAPL,2024-06-24,206.12584292738623,211.06761941054305,205.0045103276704,206.54261779785156,80727000,206.5425720214844,0.0
AAPL,2024-06-25,207.54482679949032,209.75772308170343,207.0089778092255,207.4654541015625,55549700,206.54261779785156,0.4468
AAPL,2024-06-25,207.54485732874397,209.75775393646785,207.0090082596573,207.46548461914065,55549700,207.4654541015625,0.0
AAPL,2024-06-26,209.87680350658064,213.21101716086312,209.0234031325178,211.6133728027344,66213200,207.46548461914065,1.9993
AAPL,2024-06-26,209.87680350658064,213.21101716086312,209.0234031325178,211.6133728027344,66213200,211.6133728027344,0.0
AAPL,2024-06-27,213.0423317255729,214.0842763709762,210.7202940415425,212.4568634033203,49772700,211.6133728027344,0.3986
AAPL,2024-06-27,213.0423164247351,214.0842609953053,210.72027890747495,212.45684814453125,49772700,212.4568634033203,-0.0
AAPL,2024-06-28,214.1140554431902,214.41175609103416,208.686034302842,209.00357055664065,82542700,212.45684814453125,-1.6254
AAPL,2024-06-28,214.1140398112984,214.411740437408,208.68601906723535,209.00355529785156,82542700,209.00357055664065,-0.0
AAPL,2024-07-01,210.46229254870087,215.8406944532805,210.29359904602236,215.08653259277344,60402900,209.00355529785156,2.9105
AAPL,2024-07-01,210.46227761796723,215.84067914098924,210.29358412725625,215.0865173339844,60402900,215.08653259277344,-0.0
AAPL,2024-07-02,214.4911227279333,218.6886699462021,213.44919320249295,218.5795135498047,58046200,215.0865173339844,1.624
AAPL,2024-07-02,214.4911227279333,218.6886699462021,213.44919320249295,218.5795135498047,58046200,218.5795135498047,0.0
AAPL,2024-07-03,218.31159349071297,219.8497009277344,217.34903661716913,219.8497009277344,37369800,218.5795135498047,0.5811
AAPL,2024-07-03,218.3115631866412,219.84967041015625,217.34900644671097,219.84967041015625,37369800,219.8497009277344,-0.0
AAPL,2024-07-05,219.94891212590596,224.71207692855523,219.94891212590596,224.60292053222656,60412400,219.84967041015625,2.162
AAPL,2024-07-05,219.94891212590596,224.71207692855523,219.94891212590596,224.60292053222656,60412400,224.60292053222656,0.0
AAPL,2024-07-08,225.3471401186269,226.1013170084402,221.53661474646515,226.0715484619141,59085900,224.60292053222656,0.6539
AAPL,2024-07-08,225.34717053841655,226.1013475300368,221.53664465186893,226.0715789794922,59085900,226.0715484619141,0.0
AAPL,2024-07-09,226.18072846013897,227.6394480565936,224.6327032088037,226.9249725341797,48076100,226.0715789794922,0.3775
AAPL,2024-07-09,226.18069804264903,227.63941744293055,224.63267299949703,226.92494201660156,48076100,226.9249725341797,-0.0
AAPL,2024-07-10,227.5402055501565,231.29119415797783,227.49058625437067,231.19195556640625,62627700,226.92494201660156,1.8804
AAPL,2024-07-10,227.54019053238477,231.29117889263895,227.49057123987387,231.1919403076172,62627700,231.19195556640625,-0.0
AAPL,2024-07-11,229.61417679228308,230.6065022056456,224.0373128145247,225.8235015869141,64710600,231.1919403076172,-2.3221
AAPL,2024-07-11,229.61416127735984,230.60648662367137,224.0372976764276,225.823486328125,64710600,225.8235015869141,-0.0
AAPL,2024-07-12,227.1631286162611,230.8545803134063,226.92496506939617,228.77069091796875,53046500,225.823486328125,1.3051
AAPL,2024-07-12,227.1631286162611,230.8545803134063,226.92496506939617,228.77069091796875,53046500,228.77069091796875,0.0
AAPL,2024-07-15,234.66509753137677,235.409341553401,231.30111515749465,232.60105895996097,62631300,228.77069091796875,1.6743
AAPL,2024-07-15,234.66508213718535,235.40932611038664,231.3010999839828,232.60104370117188,62631300,232.60105895996097,-0.0
AAPL,2024-07-16,233.19646408342908,234.4567215545301,230.54695713829173,233.01785278320312,43234300,232.60104370117188,0.1792
AAPL,2024-07-16,233.19646408342908,234.4567215545301,230.54695713829173,233.01785278320312,43234300,233.01785278320312,0.0
AAPL,2024-07-17,227.6890612108438,229.6836449661141,224.9006292447048,227.1234436035156,57345900,233.01785278320312,-2.5296
AAPL,2024-07-17,227.68904591405493,229.6836295353235,224.9006141352506,227.12342834472656,57345900,227.1234436035156,-0.0
AAPL,2024-07-18,228.51269423226464,228.67146993188885,220.5641731481692,222.45950317382812,66034600,227.12342834472656,-2.0535
AAPL,2024-07-18,228.51269423226464,228.67146993188885,220.5641731481692,222.45950317382812,66034600,222.45950317382812,0.0
AAPL,2024-07-19,223.09461189863717,225.0594120232064,221.5664222471065,222.58851623535156,49151500,222.45950317382812,0.058
AAPL,2024-07-19,223.0945966051545,225.0593965950336,221.56640705838353,222.5885009765625,49151500,222.58851623535156,-0.0
AAPL,2024-07-22,225.26777593230435,226.03187070395737,221.3778623137636,222.24119567871097,48201800,222.5885009765625,-0.156
AAPL,2024-07-22,225.26777593230435,226.03187070395737,221.3778623137636,222.24119567871097,48201800,222.24119567871097,0.0
AAPL,2024-07-23,222.64802398231987,225.19830728583617,220.97099179310993,223.2831115722656,39960300,222.24119567871097,0.4688
AAPL,2024-07-23,222.64803919770813,225.19832267550643,220.97100689389265,223.2831268310547,39960300,223.2831115722656,0.0
AAPL,2024-07-24,222.280880842846,223.0747441599071,215.46361045876344,216.86277770996097,61777600,223.2831268310547,-2.8754
AAPL,2024-07-24,222.28089648286087,223.0747598557794,215.46362561910504,216.86279296875,61777600,216.86277770996097,0.0
AAPL,2024-07-25,217.2497823474704,219.15506035064124,212.97286249707204,215.8208465576172,51391200,216.86279296875,-0.4805
AAPL,2024-07-25,217.2497669876539,219.1550448561193,212.9728474396388,215.82083129882812,51391200,215.8208465576172,-0.0
AAPL,2024-07-26,217.02155779536065,217.80550332568987,214.3522000978136,216.28724670410156,41601300,215.82083129882812,0.2161
AAPL,2024-07-26,217.02155779536065,217.80550332568987,214.3522000978136,216.28724670410156,41601300,216.28724670410156,0.0
AAPL,2024-07-29,215.29491873308152,217.6169564626723,214.0941983741811,216.56509399414065,36311800,216.28724670410156,0.1285
AAPL,2024-07-29,215.29493390237633,217.61697179557376,214.0942134588753,216.5651092529297,36311800,216.56509399414065,0.0
AAPL,2024-07-30,217.50779485320817,218.63904514115285,214.46134877521007,217.12078857421875,41643800,216.5651092529297,0.2566
AAPL,2024-07-30,217.50777956722112,218.63902977566391,214.4613337033208,217.1207733154297,41643800,217.12078857421875,-0.0
AAPL,2024-07-31,219.7405227481965,222.10226187087767,218.93674165630796,220.3756103515625,50036300,217.1207733154297,1.4991
AAPL,2024-07-31,219.74050753338085,222.1022464925354,218.93672649714603,220.37559509277344,50036300,220.3756103515625,-0.0
AAPL,2024-08-01,222.64802807062824,222.7571844619209,215.35444602521784,216.6841583251953,62501000,220.37559509277344,-1.6751
AAPL,2024-08-01,222.64802807062824,222.7571844619209,215.35444602521784,216.6841583251953,62501000,216.6841583251953,0.0
AAPL,2024-08-02,217.46808032420208,223.86859053089324,216.03914463167752,218.17263793945312,105568600,216.6841583251953,0.6869
AAPL,2024-08-02,217.46808032420208,223.86859053089324,216.03914463167752,218.17263793945312,105568600,218.17263793945312,0.0
AAPL,2024-08-05,197.562059997048,211.8614726265992,194.4957781490091,207.6639404296875,119548600,218.17263793945312,-4.8167
AAPL,2024-08-05,197.562059997048,211.8614726265992,194.4957781490091,207.6639404296875,119548600,207.6639404296875,0.0
AAPL,2024-08-06,203.72442177434476,208.37843064571763,199.5268892809644,205.6396026611328,69660500,207.6639404296875,-0.9748
AAPL,2024-08-06,203.72439154098564,208.3783997216886,199.52685967053256,205.6395721435547,69660500,205.6396026611328,-0.0
AAPL,2024-08-07,205.31211338628992,212.00039184379943,204.8060328976347,208.209716796875,63516400,205.6395721435547,1.2498
AAPL,2024-08-07,205.31211338628992,212.00039184379943,204.8060328976347,208.209716796875,63516400,208.209716796875,0.0
AAPL,2024-08-08,211.47445056104476,212.5560815310077,207.22729938249148,211.67291259765625,47161100,208.209716796875,1.6633
AAPL,2024-08-08,211.47445056104476,212.5560815310077,207.22729938249148,211.67291259765625,47161100,211.67291259765625,0.0
AAPL,2024-08-09,210.47220292637735,215.1162780786914,210.3431957915856,214.58042907714844,42201600,211.67291259765625,1.3736
AAPL,2024-08-09,210.47223285968457,215.11630867247783,210.34322570654535,214.58045959472656,42201600,214.58042907714844,0.0
AAPL,2024-08-12,214.65994894888792,218.0774870058817,214.1930149246267,216.11041259765625,38028100,214.58045959472656,0.713
AAPL,2024-08-12,214.65993379251097,218.0774716082045,214.1929998012183,216.1103973388672,38028100,216.11041259765625,-0.0
AAPL,2024-08-13,217.58072790378117,220.44193777769505,217.58072790378117,219.82598876953125,44155300,216.1103973388672,1.7193
AAPL,2024-08-13,217.5807128008425,220.44192247615112,217.5807128008425,219.8259735107422,44155300,219.82598876953125,-0.0
AAPL,2024-08-14,219.13056699635615,221.57450454206744,218.2662343099079,220.27305603027344,41960600,219.8259735107422,0.2034
AAPL,2024-08-14,219.13056699635615,221.57450454206744,218.2662343099079,220.27305603027344,41960600,220.27305603027344,0.0
AAPL,2024-08-15,223.13426697458056,223.8793724762866,221.30626328939533,223.25347900390625,46414000,220.27305603027344,1.3531
AAPL,2024-08-15,223.13425172393937,223.87935717471936,221.30624816369337,223.2534637451172,46414000,223.25347900390625,-0.0
AAPL,2024-08-16,222.45869413327577,225.34970708383625,222.1904519112624,224.5747985839844,44340200,223.2534637451172,0.5919
AAPL,2024-08-16,222.45869413327577,225.34970708383625,222.1904519112624,224.5747985839844,44340200,224.5747985839844,0.0
AAPL,2024-08-19,224.24692851790377,224.51517071380417,221.5844105997713,224.4158172607422,40687800,224.5747985839844,-0.0708
AAPL,2024-08-19,224.2469437652095,224.51518597934856,221.58442566604344,224.41583251953125,40687800,224.4158172607422,0.0
AAPL,2024-08-20,224.29662301984857,225.68748051768907,223.97870407222223,225.0317840576172,30299000,224.41583251953125,0.2745
AAPL,2024-08-20,224.29662301984857,225.68748051768907,223.97870407222223,225.0317840576172,30299000,225.0317840576172,0.0
AAPL,2024-08-21,225.04171252806572,226.4921759358446,223.58130467937312,224.9224853515625,34765500,225.0317840576172,-0.0486
AAPL,2024-08-21,225.04172779494317,226.4921913011218,223.58131984717625,224.92250061035156,34765500,224.9224853515625,0.0
AAPL,2024-08-22,226.3034322565302,226.84984597984075,222.4388190632393,223.0647125244141,43695300,224.92250061035156,-0.826
AAPL,2024-08-22,226.30341677619583,226.84983046212884,222.43880384726455,223.064697265625,43695300,223.0647125244141,-0.0
AAPL,2024-08-23,224.187342377279,226.73063334528243,222.866020162344,225.3596343994141,38677300,223.064697265625,1.0288
AAPL,2024-08-23,224.18732719786425,226.7306179936649,222.8660050723941,225.359619140625,38677300,225.3596343994141,-0.0
AAPL,2024-08-26,225.28016094798537,225.79677167752968,222.42889539152745,225.69741821289065,30602200,225.359619140625,0.1499
AAPL,2024-08-26,225.28014571740593,225.79675641202357,222.4288803537143,225.69740295410156,30602200,225.69741821289065,-0.0
AAPL,2024-08-27,224.52511915345735,227.35652605602343,223.4223624308928,226.5418701171875,35934600,225.69740295410156,0.3742
AAPL,2024-08-27,224.52510403050715,227.356510742363,223.42234738221904,226.54185485839844,35934600,226.5418701171875,-0.0
AAPL,2024-08-28,226.43257756563744,228.35991942602843,224.20719049274723,225.0119171142578,38052200,226.54185485839844,-0.6753
AAPL,2024-08-28,226.43256221050876,228.35990394020044,224.2071752885293,225.01190185546875,38052200,225.0119171142578,-0.0
